   348	2 8751545 0.166445 0.833555 5.000883 5.018707 1.003564 1750000.045821
   349	2 8747995 0.167122 0.832878 4.998851 4.988123 0.997854 1750001.114761
   350	2 8750801 0.166931 0.833069 5.000448 5.010449 1.002001 1750003.567406
   351	2 9000976 0.166450 0.833550 5.000544 4.995252 0.998942 1799999.298716
   352	2 8998411 0.166739 0.833261 4.999116 5.007129 1.001603 1800000.441511
   353	2 9001469 0.166399 0.833601 5.000810 5.013409 1.002520 1800002.331348
   354	2 9005251 0.166450 0.833550 5.002909 5.019697 1.003356 1800002.879715
   355	2 8998621 0.166550 0.833450 4.999235 5.012010 1.002555 1799999.709718
   356	2 9000050 0.166771 0.833229 5.000021 4.995184 0.999033 1800002.615752
   357	3 8998440 0.166735 0.833265 4.999126 4.985829 0.997341 1800002.779622
   358	2 8999761 0.166601 0.833399 4.999864 5.002443 1.000516 1800001.221916
   359	2 8998638 0.166638 0.833362 4.999241 5.004601 1.001072 1800000.666197
   360	2 9001997 0.166171 0.833829 5.001107 5.023700 1.004518 1800000.715805
   361	2 9246176 0.167437 0.832563 4.997932 4.961495 0.992710 1850000.222754
   362	3 9253369 0.165869 0.834131 5.001821 5.025200 1.004674 1849999.961379
   363	2 9244947 0.167381 0.832619 4.997268 4.979198 0.996384 1850000.063454
   364	2 9249257 0.166668 0.833332 4.999588 4.998349 0.999753 1850003.765243
   365	2 9253785 0.166152 0.833848 5.002047 5.009052 1.001401 1849999.788375
   366	2 9245232 0.166861 0.833139 4.997424 4.988643 0.998243 1849999.358384
   367	2 9250864 0.166792 0.833208 5.000467 5.021966 1.004299 1849999.989730
   368	2 9245770 0.167233 0.832767 4.997705 4.974015 0.995260 1850003.190596
   369	2 9247469 0.166033 0.833967 4.998631 5.015088 1.003292 1850000.187772
   370	3 9245155 0.167498 0.832502 4.997378 4.964997 0.993520 1850000.995488
   371	2 9500742 0.166663 0.833337 5.000388 4.996982 0.999319 1900000.854912
   372	2 9502374 0.165836 0.834164 5.001250 5.031226 1.005994 1899999.924136
   373	2 9503887 0.166042 0.833958 5.002043 5.008963 1.001384 1900001.240164
   374	2 9494828 0.167130 0.832870 4.997278 4.968551 0.994251 1899999.785786
   375	2 9490735 0.167312 0.832688 4.995120 4.980885 0.997150 1900001.251751
   376	2 9505610 0.165369 0.834631 5.002952 5.061744 1.011751 1900000.063072
   377	2 9498608 0.166898 0.833102 4.999258 4.977823 0.995713 1900003.505532
   378	2 9500352 0.166556 0.833444 5.000182 5.004820 1.000928 1900001.162294
   379	3 9498486 0.166803 0.833197 4.999197 4.986035 0.997367 1900002.430309
   380	2 9501917 0.166505 0.833495 5.001008 5.006833 1.001165 1900000.379507
   381	2 9747800 0.166607 0.833393 4.998871 4.995485 0.999323 1950000.485142
   382	2 9748212 0.167028 0.832972 4.999083 4.994659 0.999115 1949999.909776
   383	2 9747631 0.166569 0.833431 4.998778 5.008974 1.002040 1950002.652529
   384	3 9750022 0.166352 0.833648 5.000003 5.016697 1.003339 1950003.392462
   385	2 9752864 0.166509 0.833491 5.001468 4.996004 0.998908 1950000.311326
   386	2 9752113 0.166734 0.833266 5.001081 4.990887 0.997962 1950001.005177
   387	2 9750897 0.167011 0.832989 5.000459 4.995133 0.998935 1950000.500566
   388	2 9745209 0.166456 0.833544 4.997542 5.025227 1.005540 1950000.608754
   389	3 9743777 0.167197 0.832803 4.996807 4.970619 0.994759 1950000.823985
   390	2 9753197 0.166103 0.833897 5.001639 5.030697 1.005810 1950000.383138
   391	2 10001199 0.166507 0.833493 5.000595 5.002705 1.000422 2000001.644453
   392	3 9999551 0.166767 0.833233 4.999769 4.998985 0.999843 2000002.765705
   393	2 9998362 0.166426 0.833574 4.999181 5.023819 1.004928 2000000.087190
   394	2 10004409 0.166573 0.833427 5.002204 5.008127 1.001184 2000000.087673
   395	2 9997336 0.166830 0.833170 4.998665 5.000723 1.000412 2000001.328686
   396	3 10002152 0.166655 0.833345 5.001077 5.001223 1.000029 1999999.662796
   397	2 9992301 0.167728 0.832272 4.996147 4.946620 0.990087 2000001.301727
   398	2 9998909 0.166870 0.833130 4.999454 5.002950 1.000699 2000000.083268
   399	3 9994579 0.167572 0.832428 4.997290 4.948439 0.990224 1999999.771505
   400	2 10001545 0.166366 0.833634 5.000772 4.996577 0.999161 2000000.340497
   401	2 10254756 0.166098 0.833902 5.002314 5.005179 1.000573 2050002.416787
   402	2 10252439 0.166903 0.833097 5.001190 4.971649 0.994093 2049999.751979
   403	3 10253704 0.166024 0.833976 5.001799 5.030282 1.005695 2050003.352572
   404	2 10250344 0.167071 0.832929 5.000165 4.998880 0.999743 2050000.975065
   405	2 10246092 0.167336 0.832664 4.998092 4.969590 0.994297 2050000.528161
   406	3 10249988 0.166954 0.833046 4.999993 4.987319 0.997465 2050000.463997
   407	2 10249116 0.166677 0.833323 4.999568 4.991341 0.998354 2050000.153762
   408	2 10252831 0.166447 0.833553 5.001381 5.010968 1.001917 2050000.115362
   409	3 10251509 0.166374 0.833626 5.000731 5.000827 1.000019 2050002.102258
   410	2 10245986 0.166939 0.833061 4.998042 4.989982 0.998387 2050000.036338
   411	2 10499968 0.166621 0.833379 4.999984 4.997927 0.999589 2100000.345939
   412	3 10500425 0.166508 0.833492 5.000201 4.985695 0.997099 2100000.425342
   413	2 10492581 0.166950 0.833050 4.996466 4.989413 0.998589 2100000.542233
   414	2 10501810 0.166863 0.833137 5.000859 4.988821 0.997593 2100001.035668
   415	2 10503662 0.166172 0.833828 5.001744 5.032299 1.006109 2099999.861072
   416	3 10497656 0.167432 0.832568 4.998880 4.973835 0.994990 2100001.480305
   417	2 10506772 0.165999 0.834001 5.003223 5.030106 1.005373 2100000.558527
   418	3 10501001 0.166313 0.833687 5.000478 5.022484 1.004401 2099999.584198
   419	2 10500943 0.166069 0.833931 5.000448 5.033790 1.006668 2100000.347591
   420	2 10502133 0.165684 0.834316 5.001015 5.037782 1.007352 2100000.125697
   421	3 10750546 0.166132 0.833868 5.000250 5.032746 1.006499 2150001.551646
   422	2 10757836 0.166340 0.833660 5.003643 5.021992 1.003667 2150000.711671
   423	2 10749646 0.166761 0.833239 4.999834 4.980821 0.996197 2150000.745476
   424	3 10752039 0.166450 0.833550 5.000947 5.013387 1.002488 2150000.547582
   425	2 10756116 0.166182 0.833818 5.002845 4.999891 0.999410 2149999.867352
   426	3 10753787 0.165717 0.834283 5.001759 5.002911 1.000231 2150001.193348
   427	2 10752196 0.166710 0.833290 5.001018 5.024321 1.004660 2150001.550621
   428	3 10745899 0.167656 0.832344 4.998093 4.955243 0.991427 2149999.968259
   429	2 10750354 0.166360 0.833640 5.000165 4.987798 0.997527 2149999.753402
   430	2 10753937 0.166500 0.833500 5.001831 5.027229 1.005078 2150000.217881
   431	3 10999904 0.167352 0.832648 4.999954 4.971414 0.994292 2200001.152950
   432	2 11002527 0.166823 0.833177 5.001147 4.993235 0.998418 2200000.608271
   433	3 10999076 0.166822 0.833178 4.999579 4.985321 0.997148 2200000.610214
   434	2 10997771 0.166688 0.833312 4.998987 4.993283 0.998859 2200000.123103
   435	3 11003316 0.166655 0.833345 5.001507 4.997797 0.999258 2200000.177633
   436	2 11004267 0.166310 0.833690 5.001936 4.990319 0.997678 2200001.632564
   437	3 10995840 0.167159 0.832841 4.998106 4.975608 0.995499 2200001.181966
   438	3 10998849 0.166737 0.833263 4.999468 5.004060 1.000919 2200003.896079
   439	2 10999696 0.167471 0.832529 4.999859 4.976173 0.995263 2200001.305503
   440	2 11001586 0.166844 0.833156 5.000721 4.997167 0.999289 2200000.048747
   441	3 11254726 0.166478 0.833522 5.002101 5.008939 1.001367 2249999.570287
   442	3 11249797 0.166974 0.833026 4.999910 5.001234 1.000265 2249999.741145
   443	2 11243856 0.167437 0.832563 4.997271 4.987276 0.998000 2249999.374461
   444	3 11250299 0.166588 0.833412 5.000133 5.006194 1.001212 2250000.039683
   445	2 11251644 0.166958 0.833042 5.000730 4.992770 0.998408 2250000.137522
   446	3 11249449 0.166485 0.833515 4.999754 5.008012 1.001652 2250000.446901
   447	2 11246780 0.167340 0.832660 4.998567 4.991194 0.998525 2250000.841457
   448	3 11250899 0.166728 0.833272 5.000399 5.010664 1.002053 2250000.136078
   449	2 11250382 0.166261 0.833739 5.000168 5.019780 1.003922 2250000.618375
   450	3 11251357 0.165916 0.834084 5.000602 5.035314 1.006942 2250000.496815
   451	3 11498196 0.166836 0.833164 4.999214 5.007308 1.001619 2300000.800917
   452	2 11496457 0.166589 0.833411 4.998459 4.986362 0.997580 2300000.174076
   453	3 11500215 0.166579 0.833421 5.000090 4.996925 0.999367 2300001.415785
   454	2 11500828 0.167000 0.833000 5.000358 4.984980 0.996925 2300001.116606
   455	3 11500635 0.166509 0.833491 5.000276 4.992961 0.998537 2300000.170125
   456	3 11504734 0.166233 0.833767 5.002058 5.032087 1.006003 2299999.962800
   457	2 11497657 0.166634 0.833366 4.998981 4.982944 0.996792 2300000.081550
   458	3 11505698 0.166173 0.833827 5.002477 5.035272 1.006556 2300000.008022
   459	3 11503713 0.166397 0.833603 5.001614 5.016817 1.003040 2299999.970936
   460	3 11495937 0.167067 0.832933 4.998228 5.001482 1.000651 2300002.311686
   461	2 11751614 0.166432 0.833568 5.000684 5.003204 1.000504 2350001.499046
   462	3 11751728 0.166772 0.833228 5.000735 5.002476 1.000348 2349999.964707
   463	3 11747651 0.166579 0.833421 4.999000 5.015397 1.003280 2350000.116720
   464	3 11753480 0.167201 0.832799 5.001480 4.969392 0.993584 2350000.357935
   465	3 11749146 0.166749 0.833251 4.999637 5.001537 1.000380 2349999.858309
   466	2 11751437 0.166394 0.833606 5.000604 5.015645 1.003008 2350003.666118
   467	3 11751283 0.166683 0.833317 5.000535 4.993202 0.998534 2350005.186272
   468	3 11745838 0.167004 0.832996 4.998225 4.990378 0.998430 2350001.696194
   469	3 11754229 0.166323 0.833677 5.001795 5.001865 1.000014 2350002.351832
   470	3 11754028 0.166419 0.833581 5.001711 5.003845 1.000427 2350001.397737
   471	3 12000719 0.166832 0.833168 5.000291 5.004426 1.000827 2400003.953401
   472	3 12000604 0.166921 0.833079 5.000250 4.998543 0.999659 2400000.921454
   473	2 11990727 0.167294 0.832706 4.996136 4.957322 0.992231 2399999.940853
   474	4 12003975 0.166059 0.833941 5.001655 5.010408 1.001750 2400000.472097
   475	2 12006422 0.166470 0.833530 5.002674 4.996678 0.998802 2400001.008316
   476	3 12001148 0.166421 0.833579 5.000473 5.013172 1.002540 2400002.739051
   477	4 11999868 0.166285 0.833715 4.999943 5.003384 1.000688 2400000.840905
   478	2 11994752 0.167091 0.832909 4.997811 4.993749 0.999187 2400000.987876
   479	3 12002164 0.166159 0.833841 5.000902 5.024365 1.004692 2399999.984446
   480	4 12001982 0.166770 0.833230 5.000826 4.993192 0.998473 2399999.916639
   481	3 12251167 0.166582 0.833418 5.000474 4.991590 0.998223 2450001.241584
   482	3 12248258 0.166260 0.833740 4.999288 5.004319 1.001007 2450000.622795
   483	3 12248626 0.166973 0.833027 4.999437 4.993698 0.998852 2450001.128919
   484	3 12249602 0.166731 0.833269 4.999835 5.001781 1.000389 2450001.238836
   485	3 12254400 0.165954 0.834046 5.001793 5.016216 1.002884 2450001.228518
   486	2 12248416 0.167012 0.832988 4.999352 4.968571 0.993843 2450000.599858
   487	3 12249541 0.166729 0.833271 4.999812 4.993706 0.998779 2450000.527229
   488	3 12245849 0.166947 0.833053 4.998302 4.988948 0.998129 2450001.646921
   489	3 12253696 0.166639 0.833361 5.001507 5.003713 1.000441 2450000.727912
   490	2 12248024 0.166372 0.833628 4.999189 5.001945 1.000551 2450002.090524
   491	3 12503496 0.166456 0.833544 5.001398 5.018326 1.003385 2500000.012464
   492	3 12498760 0.167082 0.832918 4.999504 4.981031 0.996305 2499999.812414
   493	3 12494843 0.167129 0.832871 4.997934 4.987111 0.997835 2500001.715949
   494	3 12503403 0.166271 0.833729 5.001361 5.007475 1.001222 2500000.220518
   495	3 12502873 0.166387 0.833613 5.001148 4.999018 0.999574 2500000.536697
   496	3 12498885 0.166841 0.833159 4.999548 5.005411 1.001173 2500003.103131
   497	3 12501245 0.166674 0.833326 5.000487 5.003070 1.000517 2500005.457333
   498	3 12495242 0.167385 0.832615 4.998097 4.977286 0.995836 2499999.702881
   499	3 12493265 0.167117 0.832883 4.997304 4.992033 0.998945 2500001.111422
   500	3 12500087 0.166579 0.833421 5.000034 5.003190 1.000631 2500000.518596
